TexteA,TextB,TextAPT,TextBPT,TFIDF,Jaccard_Distance,Levenshtein_Distance,NGram-Similarity,EXPECTED,RESULT,Score Keywords,Score entities
Klobuchar says U.S. is world's No. 1 oil producer,"Obama: America is No. 1 producer of oil, gas",klobuchar us worlds one oil producer ,obama america one producer oil gas ,0.34,0.3333333333333333,26,0.0,ST,N,0.0,0.5892140618441377
Jon Huntsman says U.S. has more natural gas than Saudi Arabia has oil,Jon Huntsman says U.S. natural gas in greater supply than Saudi Arabian oil,jon huntsman us natural gas saudi arabia oil ,jon huntsman us natural gas greater supply saudi arabian oil ,0.65,0.6363636363636364,16,0.2727272727272727,E,E,0.22028815056182968,0.1506401849870651
Schultz claims that Landrieu got $1.8 million in BP PAC and employee contributions,Russ Feingold says Ron Johnson would become the 70th millionaire in the Senate if elected,schultz claims landrieu got 18 million bp pac employee contributions ,russ feingold ron johnson would become 70th millionaire senate elected ,0.0,0.0,59,0.0,N,N,0.0,0.16332013091330042
Michael Bloomberg: NRA used to support more background checks,"Barack Obama says, 'The NRA used to support expanded background checks.'",michael bloomberg nra used support background checks ,barack obama nra used support expanded background checks ,0.51,0.5,22,0.2857142857142857,E*,N,0.0,0.4031451592835837
"UPDATED: Rick Perry says Texas created 1.5 million jobs in seven years, rest of country down 400,000","Rick Perry says Texas gained a million jobs while rest of country lost 400,000",updated rick perry texas created 15 million jobs seven years rest country 400000 ,rick perry texas gained million jobs rest country lost 400000 ,0.55,0.5333333333333333,33,0.25,E,ST,0.2605556710562624,0.3208178119732956
"Five years on, chain email about cancer treatment rationing after age 76 is still Pants on Fire",Will seniors be denied cancer treatment under Obamacare?,five years chain email cancer treatment rationing age seventysix still pants fire ,seniors denied cancer treatment obamacare ,0.15,0.13333333333333333,52,0.0,ST,N,0.20199309249791833,0.4892965399329231
Donald Trump is right: Marco Rubio has worst Senate voting record,Donald Trump says Marco Rubio has 'worst voting record there is today',donald trump right marco rubio worst senate voting record ,donald trump marco rubio worst voting record today ,0.71,0.7,19,0.2222222222222222,ST,E,0.20199309249791833,0.4700484414525157
Did Scott Walker flip-flop on how budget shortfalls are measured??,Has Scott Walker changed his view on ethanol mandates?,scott walker flipflop budget shortfalls measured ,scott walker changed view ethanol mandates ,0.2,0.2,27,0.0,N,N,0.20199309249791833,0.6498913515523022
"Kent Conrad says federal spending's share of GDP is at 60-year peak, tax revenues at 60-year low",Rand Paul says federal spending has risen to 25 percent of GDP,kent conrad federal spendings share gdp 60year peak tax revenues 60year low ,rand paul federal spending risen twentyfive percent gdp ,0.11,0.11764705882352941,46,0.1,ST,N,0.13627634143908643,0.28596130691066257
"Mitt Romney says Barack Obama ""traveled around the globe to apologize for America.”","Mitt Romney says Barack Obama began his presidency ""with an apology tour""",mitt romney barack obama traveled around globe apologize america ,mitt romney barack obama began presidency apology tour ,0.31,0.3076923076923077,26,0.3,E,N,0.5031026124151314,0.22030976707211475
Michele Bachmann claims Constitution only requires you to answer how many people are in your household,Michele Bachmann claims ACORN getting money to work for Census Bureau,michele bachmann claims constitution requires answer many people household ,michele bachmann claims acorn getting money work census bureau ,0.2,0.2,36,0.1111111111111111,N,ST,1.0000000000000002,0.3563004293331381
"
Texas Democratic Party says Ted Cruz opposes DREAM Act and 85% of Latinos support it","Most Hispanics support the DREAM Act, but Marco Rubio does not",texas democratic party ted cruz opposes dream act 85 latinos support ,hispanics support dream act marco rubio ,0.23,0.21428571428571427,43,0.0,ST,N,0.0,0.01752691054895879
"Rick Scott presided over Bright Futures cut, Democratic PAC says",Charlie Crist says Rick Scott cut Bright Futures in half,rick scott presided bright futures cut democratic pac ,charlie crist rick scott cut bright futures half ,0.46,0.45454545454545453,39,0.0,ST,N,0.0,0.22023109895174467
"Rick Perry claim about 3,000 homicides by illegal immigrants not supported by state figures","Unsubstantiated: Greg Abbott attributes 3,000 murders to immigrants here illegally",rick perry claim 3000 homicides illegal immigrants supported state figures ,unsubstantiated greg abbott attributes 3000 murders immigrants illegally ,0.13,0.125,66,0.0,E*,N,0.20199309249791836,0.48992196581744607
"U. S. Rep. David Cicilline says that when he was mayor of Providence, the city’s internal auditor was not blocked from accessing financial records",U.S. Rep. David Cicilline says Republican opponent Brendan Doherty wants to repeal Obamacare and increase drug prices for seniors,u rep david cicilline mayor providence citys internal auditor blocked accessing financial records ,us rep david cicilline republican opponent brendan doherty wants repeal obamacare increase drug prices seniors ,0.13,0.12,68,0.23529411764705882,N,N,0.17077611319011654,0.40735260428856745
"Gov. Scott Walker says 2 years ago, we had “the largest deficit ever in Wisconsin”",Gov. Scott Walker says average property tax payer will save $700 under 2011-’13 state budget,gov scott walker two years ago largest deficit ever wisconsin ,gov scott walker average property tax payer save 700 201113 state budget ,0.16,0.15789473684210525,48,0.15384615384615385,N,N,0.5031026124151314,0.38087260847594373
Not a Muslim; not Mohammed,Obama decried Farrakhan's racism,muslim mohammed ,obama decried farrakhans racism ,0.0,0.0,26,0.0,N,ST,1.0000000000000002,0.5064432141845069
Bush didn't repeal it; Obama would expand it,"Larger estates will be taxed, just like now",bush didnt repeal obama would expand ,larger estates taxed like ,0.0,0.0,30,0.0,N,ST,1.0000000000000002,0.6735205045780812
Barack Obama says minimum wage is lower now than under Harry Truman,Barack Obama says the minimum wage was higher during Ronald Reagan's first State of the Union,barack obama minimum wage lower harry truman ,barack obama minimum wage higher ronald reagans first state union ,0.32,0.3076923076923077,29,0.1,ST,N,0.33609692727625756,0.14202492843139958
"U. S. Rep. David Cicilline says that when he was mayor of Providence, the city’s internal auditor was not blocked from accessing financial records",Talk show host John DePetro says Providence was a “sanctuary city” under Mayor David Cicilline,u rep david cicilline mayor providence citys internal auditor blocked accessing financial records ,talk show host john depetro providence sanctuary city mayor david cicilline ,0.21,0.2,68,0.0,N,N,0.0,0.08340941143953931
Senate Majority PAC says Scott Brown got $400K in 'big oil' contributions,"Jeanne Shaheen says 'Big Oil' gave Scott Brown $454,260",senate majority pac scott brown got 400k big oil contributions ,jeanne shaheen big oil gave scott brown 454260 ,0.29,0.2857142857142857,49,0.0,E*,N,0.29121941856368966,0.7773950491153094
Donald Trump says NAFTA killed millions of jobs. That's not proven,Donald Trump has a point that NAFTA shuttered thousands of plants,donald trump nafta killed millions jobs thats proven ,donald trump point nafta shuttered thousands plants ,0.25,0.25,33,0.0,ST,ST,1.0000000000000002,0.6351757462663438
"Gov. Rick Scott says he is almost halfway done with '700,000 jobs' promise","Rick Scott changed the terms of his promise to create 700,000 jobs on top of natural growth, ad says",gov rick scott almost halfway done 700000 jobs promise ,rick scott changed terms promise create 700000 jobs top natural growth ad ,0.32,0.3125,45,0.0,ST,N,0.0,0.0845798608014702
Ken Block knocks Republican Allan Fung's donations to controversial Democrats,Allan Fung says he had to pay a $100 hazardous materials fee to the state when he hired a campaign manager,ken block knocks republican allan fungs donations controversial democrats ,allan fung pay 100 hazardous materials fee state hired campaign manager ,0.05,0.05263157894736842,64,0.0,N,N,0.1506401849870651,0.0463210523454799
Adam Hasner says Lois Frankel used a police chopper to get to dinner party,Lois Frankel's mayoral bathroom takes a hit in Adam Hasner attack ad,adam hasner lois frankel used police chopper get dinner party ,lois frankels mayoral bathroom takes hit adam hasner attack ad ,0.18,0.17647058823529413,50,0.0,N,ST,1.0000000000000004,0.16499519418432365
Tennessee Congresswoman Diane Black says jobless rate has been 8 percent or higher for 40 straight months,Reince Priebus says unemployment has been above 8 percent for a record 36 months,tennessee congresswoman diane black jobless rate eight percent higher forty straight months ,reince priebus unemployment eight percent record thirtysix months ,0.18,0.17647058823529413,52,0.0,ST,N,0.0,0.2529993539359788
No free health care for illegal immigrants in the health bill,Health Choices Commissioner does not decide your health benefits,free health care illegal immigrants health bill ,health choices commissioner decide health benefits ,0.31,0.1,35,0.0,N,N,0.20199309249791833,1.0000000000000002
"When attacked for missed votes, Marco Rubio calls out Barack Obama and John Kerry for missing votes",Rand Paul overstates missed votes for Ted Cruz but not Marco Rubio,attacked missed votes marco rubio calls barack obama john kerry missing votes ,rand paul overstates missed votes ted cruz marco rubio ,0.29,0.25,59,0.0,ST,N,0.0,0.13507348367087132
Did Republican Senate candidate Tillis cut $500 million from the North Carolina education budget?,"In debate, Kay Hagan says Thom Tillis cut education by $500 million",republican senate candidate tillis cut 500 million north carolina education budget ,debate kay hagan thom tillis cut education 500 million ,0.34,0.3333333333333333,55,0.0,ST,N,0.0,0.19261467065293908
Anti-tax group says Obama sent $450 million to China to build Texas wind farm,"Anti-tax group says Obama's stimulus led to jobs in China, not U.S.",antitax group obama sent 450 million china build texas wind farm ,antitax group obamas stimulus led jobs china us ,0.19,0.1875,34,0.3,N,ST,1.0000000000000002,0.7233007823031682
DNC ad says Mitt Romney flip-flopped on taxpayer pledge,Did Mitt Romney flip-flop on TARP?,dnc ad mitt romney flipflopped taxpayer pledge ,mitt romney flipflop tarp ,0.24,0.2222222222222222,21,0.25,ST,N,0.0,0.23947154920706964
Is Scott Walker right that there are more people working than ever?,Scott Walker says 2013 job growth in Wisconsin was best since 1990s,scott walker right people working ever ,scott walker two thousand thirteen job growth wisconsin best since 1990s ,0.14,0.13333333333333333,48,0.0,N,N,0.33609692727625756,0.4678024472111136
Pence claims that Obama said energy costs will skyrocket with a cap-and-trade plan,Obama said cap and trade would increase electricity rates,pence claims obama energy costs skyrocket capandtrade plan ,obama cap trade would increase electricity rates ,0.07,0.07142857142857142,46,0.14285714285714285,ST,N,0.0,0.12442854619985261
"Tim Kaine said Trump ticket wants to deport 16 million, end birthright citizenship",Hillary Clinton exaggerates by saying Donald Trump plans to deport 16 million people,tim kaine trump ticket wants deport sixteen million end birthright citizenship ,hillary clinton exaggerates saying donald trump plans deport sixteen million people ,0.22,0.2222222222222222,66,0.09090909090909091,ST,N,0.0,0.15702087166514817
